--------------------------------------------------목포,2024-02-29 00:00,흐리고 비,5,6
목포,2024-02-29 12:00,흐리고 비,5,6
목포,2024-03-01 00:00,구름많음,3,5
목포,2024-03-01 12:00,구름많음,3,5
목포,2024-03-02 00:00,맑음,-2,4
목포,2024-03-02 12:00,맑음,-2,4
목포,2024-03-03 00:00,구름많음,2,9
목포,2024-03-03 12:00,구름많음,2,9
목포,2024-03-04 00:00,흐림,3,10
목포,2024-03-04 12:00,흐림,3,10
목포,2024-03-05 00:00,흐리고 비,6,7
목포,2024-03-06 00:00,구름많음,2,6
목포,2024-03-07 00:00,맑음,1,8
--------------------------------------------------여수,2024-02-29 00:00,흐리고 비,6,7
여수,2024-02-29 12:00,흐리고 비,6,7
여수,2024-03-01 00:00,구름많음,3,8
여수,2024-03-01 12:00,구름많음,3,8
여수,2024-03-02 00:00,맑음,-3,5
여수,2024-03-02 12:00,맑음,-3,5
여수,2024-03-03 00:00,구름많음,2,10
여수,2024-03-03 12:00,구름많음,2,10
여수,2024-03-04 00:00,흐림,3,11
여수,2024-03-04 12:00,흐림,3,11
여수,2024-03-05 00:00,흐리고 비,7,10
여수,2024-03-06 00:00,구름많음,3,8
여수,2024-03-07 00:00,맑음,2,9
--------------------------------------------------순천,2024-02-29 00:00,흐리고 비,4,8
순천,2024-02-29 12:00,흐리고 비,4,8
순천,2024-03-01 00:00,구름많음,2,7
순천,2024-03-01 12:00,구름많음,2,7
순천,2024-03-02 00:00,맑음,-5,6
순천,2024-03-02 12:00,맑음,-5,6
순천,2024-03-03 00:00,구름많음,-1,10
순천,2024-03-03 12:00,구름많음,-1,10
순천,2024-03-04 00:00,흐림,1,11
순천,2024-03-04 12:00,흐림,1,11
순천,2024-03-05 00:00,흐리고 비,6,11
순천,2024-03-06 00:00,구름많음,2,9
순천,2024-03-07 00:00,맑음,0,11
--------------------------------------------------광양,2024-02-29 00:00,흐리고 비,5,7
광양,2024-02-29 12:00,흐리고 비,5,7
광양,2024-03-01 00:00,구름많음,2,8
광양,2024-03-01 12:00,구름많음,2,8
광양,2024-03-02 00:00,맑음,-4,5
광양,2024-03-02 12:00,맑음,-4,5
광양,2024-03-03 00:00,구름많음,-1,10
광양,2024-03-03 12:00,구름많음,-1,10
광양,2024-03-04 00:00,흐림,1,10
광양,2024-03-04 12:00,흐림,1,10
광양,2024-03-05 00:00,흐리고 비,6,11
광양,2024-03-06 00:00,구름많음,3,10
광양,2024-03-07 00:00,맑음,1,10
--------------------------------------------------나주,2024-02-29 00:00,흐리고 비,5,7
나주,2024-02-29 12:00,흐리고 비,5,7
나주,2024-03-01 00:00,구름많음,1,6
나주,2024-03-01 12:00,구름많음,1,6
나주,2024-03-02 00:00,맑음,-4,5
나주,2024-03-02 12:00,맑음,-4,5
나주,2024-03-03 00:00,구름많음,-2,10
나주,2024-03-03 12:00,구름많음,-2,10
나주,2024-03-04 00:00,흐림,0,11
나주,2024-03-04 12:00,흐림,0,11
나주,2024-03-05 00:00,흐리고 비,7,9
나주,2024-03-06 00:00,구름많음,1,7
나주,2024-03-07 00:00,맑음,-3,10
--------------------------------------------------전주,2024-02-29 00:00,흐리고 비,4,7
전주,2024-02-29 12:00,흐리고 비,4,7
전주,2024-03-01 00:00,구름많음,0,4
전주,2024-03-01 12:00,맑음,0,4
전주,2024-03-02 00:00,맑음,-5,4
전주,2024-03-02 12:00,구름많음,-5,4
전주,2024-03-03 00:00,구름많음,-1,9
전주,2024-03-03 12:00,구름많음,-1,9
전주,2024-03-04 00:00,흐림,1,10
전주,2024-03-04 12:00,흐림,1,10
전주,2024-03-05 00:00,흐림,4,9
전주,2024-03-06 00:00,구름많음,0,8
전주,2024-03-07 00:00,맑음,-1,9
--------------------------------------------------군산,2024-02-29 00:00,흐리고 비,4,6
군산,2024-02-29 12:00,흐리고 비,4,6
군산,2024-03-01 00:00,구름많음,0,3
군산,2024-03-01 12:00,맑음,0,3
군산,2024-03-02 00:00,맑음,-5,3
군산,2024-03-02 12:00,구름많음,-5,3
군산,2024-03-03 00:00,구름많음,0,8
군산,2024-03-03 12:00,구름많음,0,8
군산,2024-03-04 00:00,흐림,0,9
군산,2024-03-04 12:00,흐림,0,9
군산,2024-03-05 00:00,흐림,3,9
군산,2024-03-06 00:00,구름많음,0,6
군산,2024-03-07 00:00,맑음,-2,7
--------------------------------------------------정읍,2024-02-29 00:00,흐리고 비,4,7
정읍,2024-02-29 12:00,흐리고 비,4,7
정읍,2024-03-01 00:00,구름많음,0,4
정읍,2024-03-01 12:00,맑음,0,4
정읍,2024-03-02 00:00,맑음,-5,4
정읍,2024-03-02 12:00,구름많음,-5,4
정읍,2024-03-03 00:00,구름많음,-1,9
정읍,2024-03-03 12:00,구름많음,-1,9
정읍,2024-03-04 00:00,흐림,1,10
정읍,2024-03-04 12:00,흐림,1,10
정읍,2024-03-05 00:00,흐림,4,8
정읍,2024-03-06 00:00,구름많음,0,7
정읍,2024-03-07 00:00,맑음,-1,9
--------------------------------------------------남원,2024-02-29 00:00,흐리고 비,3,6
남원,2024-02-29 12:00,흐리고 비,3,6
남원,2024-03-01 00:00,구름많음,0,4
남원,2024-03-01 12:00,맑음,0,4
남원,2024-03-02 00:00,맑음,-7,3
남원,2024-03-02 12:00,구름많음,-7,3
남원,2024-03-03 00:00,구름많음,-3,8
남원,2024-03-03 12:00,구름많음,-3,8
남원,2024-03-04 00:00,흐림,-1,10
남원,2024-03-04 12:00,흐림,-1,10
남원,2024-03-05 00:00,흐림,5,9
남원,2024-03-06 00:00,구름많음,0,7
남원,2024-03-07 00:00,맑음,-2,8
--------------------------------------------------고창,2024-02-29 00:00,흐리고 비,4,6
고창,2024-02-29 12:00,흐리고 비,4,6
고창,2024-03-01 00:00,구름많음,1,4
고창,2024-03-01 12:00,맑음,1,4
고창,2024-03-02 00:00,맑음,-4,4
고창,2024-03-02 12:00,구름많음,-4,4
고창,2024-03-03 00:00,구름많음,0,9
고창,2024-03-03 12:00,구름많음,0,9
고창,2024-03-04 00:00,흐림,0,10
고창,2024-03-04 12:00,흐림,0,10
고창,2024-03-05 00:00,흐림,4,8
고창,2024-03-06 00:00,구름많음,0,6
고창,2024-03-07 00:00,맑음,-1,7
--------------------------------------------------무주,2024-02-29 00:00,흐리고 비,1,6
무주,2024-02-29 12:00,흐리고 비,1,6
무주,2024-03-01 00:00,구름많음,-2,3
무주,2024-03-01 12:00,맑음,-2,3
무주,2024-03-02 00:00,맑음,-9,3
무주,2024-03-02 12:00,구름많음,-9,3
무주,2024-03-03 00:00,구름많음,-3,8
무주,2024-03-03 12:00,구름많음,-3,8
무주,2024-03-04 00:00,흐림,-1,7
무주,2024-03-04 12:00,흐림,-1,7
무주,2024-03-05 00:00,흐림,3,8
무주,2024-03-06 00:00,구름많음,-2,7
무주,2024-03-07 00:00,맑음,-3,8
--------------------------------------------------부산,2024-02-29 00:00,흐리고 비,6,10
부산,2024-02-29 12:00,흐리고 비,6,10
부산,2024-03-01 00:00,구름많음,4,10
부산,2024-03-01 12:00,구름많음,4,10
부산,2024-03-02 00:00,맑음,-4,6
부산,2024-03-02 12:00,맑음,-4,6
부산,2024-03-03 00:00,구름많음,0,11
부산,2024-03-03 12:00,구름많음,0,11
부산,2024-03-04 00:00,구름많음,4,13
부산,2024-03-04 12:00,흐림,4,13
부산,2024-03-05 00:00,흐리고 비,8,10
부산,2024-03-06 00:00,구름많음,4,10
부산,2024-03-07 00:00,맑음,3,11
--------------------------------------------------울산,2024-02-29 00:00,흐리고 비,4,8
울산,2024-02-29 12:00,흐리고 비,4,8
울산,2024-03-01 00:00,구름많음,3,8
울산,2024-03-01 12:00,구름많음,3,8
울산,2024-03-02 00:00,맑음,-5,5
울산,2024-03-02 12:00,맑음,-5,5
울산,2024-03-03 00:00,구름많음,-1,10
울산,2024-03-03 12:00,구름많음,-1,10
울산,2024-03-04 00:00,구름많음,1,13
울산,2024-03-04 12:00,흐림,1,13
울산,2024-03-05 00:00,흐리고 비,6,10
울산,2024-03-06 00:00,구름많음,2,9
울산,2024-03-07 00:00,맑음,0,10
--------------------------------------------------창원,2024-02-29 00:00,흐리고 비,4,7
창원,2024-02-29 12:00,흐리고 비,4,7
창원,2024-03-01 00:00,구름많음,3,8
창원,2024-03-01 12:00,구름많음,3,8
창원,2024-03-02 00:00,맑음,-5,5
창원,2024-03-02 12:00,맑음,-5,5
창원,2024-03-03 00:00,구름많음,-1,10
창원,2024-03-03 12:00,구름많음,-1,10
창원,2024-03-04 00:00,구름많음,2,11
창원,2024-03-04 12:00,흐림,2,11
창원,2024-03-05 00:00,흐리고 비,6,10
창원,2024-03-06 00:00,구름많음,3,10
창원,2024-03-07 00:00,맑음,0,10
--------------------------------------------------진주,2024-02-29 00:00,흐리고 비,3,7
진주,2024-02-29 12:00,흐리고 비,3,7
진주,2024-03-01 00:00,구름많음,1,8
진주,2024-03-01 12:00,구름많음,1,8
진주,2024-03-02 00:00,맑음,-7,6
진주,2024-03-02 12:00,맑음,-7,6
진주,2024-03-03 00:00,구름많음,-4,10
진주,2024-03-03 12:00,구름많음,-4,10
진주,2024-03-04 00:00,구름많음,-2,10
진주,2024-03-04 12:00,흐림,-2,10
진주,2024-03-05 00:00,흐리고 비,5,11
진주,2024-03-06 00:00,구름많음,1,10
진주,2024-03-07 00:00,맑음,-2,11
--------------------------------------------------거창,2024-02-29 00:00,흐리고 비,1,5
거창,2024-02-29 12:00,흐리고 비,1,5
거창,2024-03-01 00:00,구름많음,-1,4
거창,2024-03-01 12:00,구름많음,-1,4
거창,2024-03-02 00:00,맑음,-8,3
거창,2024-03-02 12:00,맑음,-8,3
거창,2024-03-03 00:00,구름많음,-5,7
거창,2024-03-03 12:00,구름많음,-5,7
거창,2024-03-04 00:00,구름많음,-3,9
거창,2024-03-04 12:00,흐림,-3,9
거창,2024-03-05 00:00,흐리고 비,1,7
거창,2024-03-06 00:00,구름많음,-1,8
거창,2024-03-07 00:00,맑음,-4,9
--------------------------------------------------통영,2024-02-29 00:00,흐리고 비,6,9
통영,2024-02-29 12:00,흐리고 비,6,9
통영,2024-03-01 00:00,구름많음,3,9
통영,2024-03-01 12:00,구름많음,3,9
통영,2024-03-02 00:00,맑음,-4,5
통영,2024-03-02 12:00,맑음,-4,5
통영,2024-03-03 00:00,구름많음,1,10
통영,2024-03-03 12:00,구름많음,1,10
통영,2024-03-04 00:00,구름많음,4,12
통영,2024-03-04 12:00,흐림,4,12
통영,2024-03-05 00:00,흐리고 비,7,11
통영,2024-03-06 00:00,구름많음,3,10
통영,2024-03-07 00:00,맑음,1,10
--------------------------------------------------대구,2024-02-29 00:00,흐리고 비,3,8
대구,2024-02-29 12:00,흐리고 비,3,8
대구,2024-03-01 00:00,구름많음,2,6
대구,2024-03-01 12:00,맑음,2,6
대구,2024-03-02 00:00,맑음,-5,5
대구,2024-03-02 12:00,맑음,-5,5
대구,2024-03-03 00:00,구름많음,-2,10
대구,2024-03-03 12:00,구름많음,-2,10
대구,2024-03-04 00:00,구름많음,0,10
대구,2024-03-04 12:00,흐림,0,10
대구,2024-03-05 00:00,흐림,4,10
대구,2024-03-06 00:00,구름많음,1,9
대구,2024-03-07 00:00,맑음,-1,10
--------------------------------------------------안동,2024-02-29 00:00,흐리고 비,1,7
안동,2024-02-29 12:00,흐리고 비,1,7
안동,2024-03-01 00:00,구름많음,-1,5
안동,2024-03-01 12:00,맑음,-1,5
안동,2024-03-02 00:00,맑음,-7,4
안동,2024-03-02 12:00,맑음,-7,4
안동,2024-03-03 00:00,구름많음,-4,8
안동,2024-03-03 12:00,구름많음,-4,8
안동,2024-03-04 00:00,구름많음,-2,8
안동,2024-03-04 12:00,흐림,-2,8
안동,2024-03-05 00:00,흐림,2,8
안동,2024-03-06 00:00,구름많음,-1,8
안동,2024-03-07 00:00,맑음,-3,8
--------------------------------------------------포항,2024-02-29 00:00,흐리고 비,4,8
포항,2024-02-29 12:00,흐리고 비,4,8
포항,2024-03-01 00:00,구름많음,3,8
포항,2024-03-01 12:00,맑음,3,8
포항,2024-03-02 00:00,맑음,-5,5
포항,2024-03-02 12:00,맑음,-5,5
포항,2024-03-03 00:00,구름많음,0,10
포항,2024-03-03 12:00,구름많음,0,10
포항,2024-03-04 00:00,구름많음,2,10
포항,2024-03-04 12:00,흐림,2,10
포항,2024-03-05 00:00,흐림,6,8
포항,2024-03-06 00:00,구름많음,2,8
포항,2024-03-07 00:00,맑음,1,10
--------------------------------------------------경주,2024-02-29 00:00,흐리고 비,1,7
경주,2024-02-29 12:00,흐리고 비,1,7
경주,2024-03-01 00:00,구름많음,1,8
경주,2024-03-01 12:00,맑음,1,8
경주,2024-03-02 00:00,맑음,-6,4
경주,2024-03-02 12:00,맑음,-6,4
경주,2024-03-03 00:00,구름많음,-3,10
경주,2024-03-03 12:00,구름많음,-3,10
경주,2024-03-04 00:00,구름많음,-2,11
경주,2024-03-04 12:00,흐림,-2,11
경주,2024-03-05 00:00,흐림,4,8
경주,2024-03-06 00:00,구름많음,1,8
경주,2024-03-07 00:00,맑음,-1,9
--------------------------------------------------울진,2024-02-29 00:00,흐리고 비,2,8
울진,2024-02-29 12:00,흐리고 비,2,8
울진,2024-03-01 00:00,구름많음,2,7
울진,2024-03-01 12:00,맑음,2,7
울진,2024-03-02 00:00,맑음,-6,4
울진,2024-03-02 12:00,맑음,-6,4
울진,2024-03-03 00:00,구름많음,-1,8
울진,2024-03-03 12:00,구름많음,-1,8
울진,2024-03-04 00:00,구름많음,2,8
울진,2024-03-04 12:00,흐림,2,8
울진,2024-03-05 00:00,흐림,3,7
울진,2024-03-06 00:00,구름많음,1,7
울진,2024-03-07 00:00,맑음,0,8
--------------------------------------------------울릉도,2024-02-29 00:00,흐리고 비,4,8
울릉도,2024-02-29 12:00,흐리고 비,4,8
울릉도,2024-03-01 00:00,구름많음,3,5
울릉도,2024-03-01 12:00,맑음,3,5
울릉도,2024-03-02 00:00,맑음,-4,1
울릉도,2024-03-02 12:00,맑음,-4,1
울릉도,2024-03-03 00:00,구름많음,0,6
울릉도,2024-03-03 12:00,구름많음,0,6
울릉도,2024-03-04 00:00,구름많음,3,8
울릉도,2024-03-04 12:00,흐림,3,8
울릉도,2024-03-05 00:00,흐림,4,6
울릉도,2024-03-06 00:00,구름많음,2,4
울릉도,2024-03-07 00:00,맑음,2,6
--------------------------------------------------제주,2024-02-29 00:00,흐리고 비,9,11
제주,2024-02-29 12:00,흐리고 비,9,11
제주,2024-03-01 00:00,흐리고 비,6,8
제주,2024-03-01 12:00,구름많음,6,8
제주,2024-03-02 00:00,흐림,3,7
제주,2024-03-02 12:00,구름많음,3,7
제주,2024-03-03 00:00,구름많음,5,12
제주,2024-03-03 12:00,구름많음,5,12
제주,2024-03-04 00:00,흐림,6,13
제주,2024-03-04 12:00,흐리고 비,6,13
제주,2024-03-05 00:00,흐리고 비,9,11
제주,2024-03-06 00:00,흐림,5,8
제주,2024-03-07 00:00,구름많음,5,9
--------------------------------------------------서귀포,2024-02-29 00:00,흐리고 비,9,12
서귀포,2024-02-29 12:00,흐리고 비,9,12
서귀포,2024-03-01 00:00,흐리고 비,6,9
서귀포,2024-03-01 12:00,구름많음,6,9
서귀포,2024-03-02 00:00,흐림,1,7
서귀포,2024-03-02 12:00,구름많음,1,7
서귀포,2024-03-03 00:00,구름많음,4,11
서귀포,2024-03-03 12:00,구름많음,4,11
서귀포,2024-03-04 00:00,흐림,8,14
서귀포,2024-03-04 12:00,흐리고 비,8,14
서귀포,2024-03-05 00:00,흐리고 비,11,14
서귀포,2024-03-06 00:00,흐림,6,10
서귀포,2024-03-07 00:00,구름많음,5,11
--------------------------------------------------
